,Datetime,Text
1310,2020-03-11 05:36:27+00:00,"Biden's OK with fracking. Biden/Obama deported women & children en masse back to war torn nations where many died. Biden said desegregation meant his kids would live in a ""racial jungle"". Biden ignored Yemen &amp; sold arms to human rights abusers. Voting for Biden is insanity."
1311,2020-03-11 05:34:46+00:00,That started under Obama and Biden? And what about the millions we are starving in Yemen that Biden and the democratic establishment gives zero fucks about? You aren’t hearing me.
1312,2020-03-11 05:33:26+00:00,"If you are really concerned about Human rights, you should have advised your American counterparts to stop sponsoring Saudi Arabia to kill people of Yemen, more than 16million are suffering as it stands from malnutrition,homelessness &amp; other inhuman condition. animal farm @play "
1313,2020-03-11 05:30:17+00:00,"An update on Yemen just crossed my TL with little starving kids...and i was like...i mean sure, there's a famine but did anyone bring Wuhanitis to yemen...prob not."
1314,2020-03-11 05:29:23+00:00,Yemen Nobel Peace laureate: Hadi government tool of Saudi occupation http://newsnow.co.uk/share?u=https%3A//www.middleeastmonitor.com/20200310-yemen-nobel-peace-laureate-hadi-government-tool-of-saudi-occupation/&amp;sgt=shv2&amp;sg=d41b111f&amp;sid=2 via @NewsNowUK
1315,2020-03-11 05:28:41+00:00,"I have a very good friend from Yemen, he's the one that highlighted the war going on before the media even started to mention it. Biden's foreign policies won't address or try to end the war in Yemen. Bernie was the only candidate to bring it up."
1316,2020-03-11 05:28:38+00:00,& We don't want to know! As We are limited to India! N we don't have any roots in Syria Yemen Somalia! So Let's world know about that! As they are suffering from it no Of RSs!
1317,2020-03-11 05:28:27+00:00,"Or kids killed in Yemen, or kids in Libya thanks to Hillary, or millions in Irak killed by Bush, the ones in Bosnia killed by Bill Clinton, and so on, all American presidents have blood in their hands Give trump enough time and he will kill as many as the other presidents"
1318,2020-03-11 05:22:16+00:00,"Enjoy the shit out of people continuing to die because they can’t afford medical treatment & kids dying in Yemen so our defense industry can sell bombs to the Saudis, etc. What are human lives compared to your sociopathic sense of petty personal grievance? "
1319,2020-03-11 05:21:08+00:00,Yemen is the greatest disaster of the 21st century. It couldn’t have happened to less deserving people. May God show us his miracles in Yemen and his wrath and justice in Saudi Arabia.
1320,2020-03-11 05:12:05+00:00,Lamb Madghout prepared in the traditional way by using underground oven and at a temperature of up to 2000 degrees - #MalaysiaFood ⠀⠀ #Malaysia ⠀⠀ #ArabicFood ⠀⠀ #QasarBalqis⠀⠀ #Yemen⠀⠀ #YemeniFood ⠀⠀ #Halal ⠀⠀ #Catering ⠀⠀ #Nasi ⠀⠀ #Makan
1321,2020-03-11 05:09:07+00:00,does anyone know any meaningful ways to help the children in yemen?
1322,2020-03-11 05:08:28+00:00,Really and look up Bernie Sanders vote to approve those drone bombings in Yemen.
1323,2020-03-11 05:08:08+00:00,Mindblowing. #DNC Dems are all politeness until they grab your phone. Or mass incarcerate millions of us. Or let us die for lack of insulin. Or send us to war for oil. Or bomb kids in Yemen. #NotMeUs #Bernie2020 trying to put heart back in cored out Clinton-era party. #DemExit?
1324,2020-03-11 05:05:32+00:00,Dominican Republic Armenia Nigeria Yemen (the only Y country !) Ethiopia Lebanon Luxembourg Eritrea Danyelle 
1325,2020-03-11 05:05:01+00:00,In 2020: -Remove Trump -End Yemen/Prevent Iran wars -Repeal TAXSCAM -No BABIES in cages -VOTING RIGHTS -REPRODUCTIVE RIGHTS -Sex Strike GOP -MEDICARE 4 ALL -Expand SNAP -END HOMELESSNESS -ANTI-CORRUPTION BILL -Living Wage -Civil Liberties -Green New Deal Wealth Tax-yes
1326,2020-03-11 05:02:14+00:00,"Yemen is considered the world's largest humanitarian crisis, with 14 million people at risk of starvation and repeated outbreaks of deadly diseases like cholera. Pray for Yemen."
1327,2020-03-11 05:00:30+00:00,"What’s more toxic, people begging for help for their families to have health care or joe Biden voting to kill over 100,000 civilians in the Middle East and starving children in Yemen."
1328,2020-03-11 04:56:38+00:00,Progressive champion Warren couldn’t even to bring her self to oppose the war in Yemen until it was politically safe to do so
1329,2020-03-11 04:56:18+00:00,Does anyone know the family name of this family in Yemen. I need their contact information.
1330,2020-03-11 04:56:12+00:00,Hungary Ukraine Rome Ireland Yemen Yemen America Haiti 
1331,2020-03-11 04:56:04+00:00,And we orchestrated a genocide in Yemen. Starving hundreds of thousands of children to their deaths... but let’s not pay any attention to that pesky atrocity.
1332,2020-03-11 04:55:27+00:00,My heart breaks for yemen
1333,2020-03-11 04:53:43+00:00,"Barack Obama attacked Iraq, Syria, Pakistan, Afghanistan, Libya, Yemen, and Somalia. "
1334,2020-03-11 04:52:52+00:00,1440 out of the map wallbang bounce on yemen with only 3 other ppl spawned in the lobby.... @PlutoniumBest @SoaRCarl_ @FaZeLinkzy @JectiIe @Lucky7
1335,2020-03-11 04:47:30+00:00,"It is especially bad when you see #Houthis shocked by the brutality of their forces in areas they invaded. The leadership acts holier than thou, but every day their actions expose discrepancies b/w rhetoric &amp; practice &amp; inability to govern in #Yemen. Brutality is not governance. "
1336,2020-03-11 04:45:37+00:00,Are you missing the disastrous Saudi intervention in Yemen? The Russian intervention in Syria and Libya? The Chinese concentration camps?
1337,2020-03-11 04:45:29+00:00,This is Saudi Arabia killing children in Yemen. 
1338,2020-03-11 04:43:51+00:00,A provocative but very interesting and stimulating analysis of the current situation in Yemen by our friend and former colleague Abdulghani Al-Iryani: 
1339,2020-03-11 04:43:50+00:00,I’m just praying that Yemen that COVID-19 doesn’t reach yemen because man......i think literally thousands could die from it
1340,2020-03-11 04:43:48+00:00,Global hunger is something that brings me to tears. Those children in Yemen made me so sad.
1341,2020-03-11 04:42:51+00:00,"i'm not a fan of trump, biden or sanders. afghanistan was a stupid strategy from the start, the way that aumf was written was easily exploitable & people pointed it out. that 2001 aumf has been used towards action in afghanistan, iraq, yemen, kenya, somalia etc."
1342,2020-03-11 04:42:29+00:00,The children in Yemen fucking matter. Biden isn’t some “healing” person. He’s a fucking criminal. Anyone supporting him is completely cool with the damage he cause in the Middle East.
1343,2020-03-11 04:39:54+00:00,And the bill to Stop the War in Yemen with Mike Lee &amp; Chris Murphy. But none of that got reported on MSM / MSNBC
1344,2020-03-11 04:39:06+00:00,"Dude played an active and important role in the Saudi genocide in Yemen. Yes, they are equally evil but Biden is more venal, calculating, and superficially charming."
1345,2020-03-11 04:37:23+00:00,"passed the most roll call amendments of anyone in congress, passed the most comprehensive VA bill of all time, passed the war powers resolution on yemen, negotiated $11 billion for health centers in underserved communities into the ACA (one of its most effective policies), etc."
1346,2020-03-11 04:33:46+00:00,Just because you didn’t want Pres. Muse Bixi to win the elections doesn’t mean you should trash Somaliland. Besides US are not coming to Somaliland Djibouti has been clouding with PL/Somalia who want this badly. Yemen warned them about Soctron Island due to this.
1347,2020-03-11 04:27:58+00:00,The US is the biggest supporter of terrorism in the world. We’re currently aiding the Saudis in starving an entire population in Yemen. But you wanna act like Iran’s only the bad guy?
1348,2020-03-11 04:25:27+00:00,Yemen Falland Fiscak
1349,2020-03-11 04:25:14+00:00, Sold Weapons to Saudi Arabia knowing the atrocities in Yemen.
1350,2020-03-11 04:23:57+00:00,"I have a lot of criticisms of President Obama. I don't pretend that Libya, Syria, and Yemen have easy solutions."
1351,2020-03-11 04:21:00+00:00,Spain Hungary Romania England Yemen Australia Nigeria Singapore 
1352,2020-03-11 04:17:45+00:00,"LOL, ""cherry picked developed countries"" - yeah sure let's compare the USA to Yemen instead. Darth, the FAIL meter exploded with Lou."
1353,2020-03-11 04:16:02+00:00,"My friend, we as Muslim Arabs feel for u, but our rulers are bunch of traitors who work as agents for the enemies of our Ummah. Just look at the state of Muslims in Syria, Palestine, Egypt, Iraq, Yemen..etc. The west has divided &amp; conquered us &amp; assigned criminals as our leaders."
1354,2020-03-11 04:13:46+00:00,"This is the dog responsible for starvation in Yemen, Abdul Malik Al Houthi "
1355,2020-03-11 04:11:33+00:00,You tell me. This is a child in Yemen. What do you call this? 
1356,2020-03-11 04:11:17+00:00,You may think you can't run a populist campaign on ending the war on Yemen. But you don't have to. Nobody except a small group of special establishment interests benefits from the War on Yemen. So if you defeat the establishment on domestic issues you end the war on Yemen.
1357,2020-03-11 04:11:01+00:00,"How many children numbered amongst the 600,000 or so civilians killed int the Iraq war Joe pushed for in spite of knowing they were no threat to the US? How are the children in Yemen doing after the Obama Biden admin armed and supported their genocide by Saudi Arabia?"
1358,2020-03-11 04:10:54+00:00,Rainy season threatens huge cholera spike in Yemen https://reliefweb.int/report/yemen/rainy-season-threatens-huge-cholera-spike-yemen?utm_medium=social&amp;utm_campaign=shared&amp;utm_source=twitter.com via @reliefweb
1359,2020-03-11 04:09:05+00:00,"Biden get ready for landslide loss in Nov #Trump2020LandslideVictory Biden/obama/hillary trio started all endless wars in syria,yemen, libya. trio messed up the whole world peace. @realDonaldTrump is ending endless wars. paying attention to us, americans for a change.#KAG2020"
1360,2020-03-11 04:08:36+00:00,subhaanallah im just having breakfast with Abu Taymiyyah and he just told us a story of when he visited a saahir in Yemen and they asked for his moms name
1361,2020-03-11 04:04:42+00:00,"If you're serious about ending the horrors US foreign policy is inflicting on people in Yemen and in so many other countries, you have to attack the establishment responsible. And you attack them by running a populist and anti-establishment campaign."
1362,2020-03-11 04:03:04+00:00,".@mtracey is right: A populist campaign also means American flags &amp; being serious about people's concerns about e.g. immigration, &amp; not thinking of them as racists. You can be decent *and* serious. Paradoxically, you can help e.g. people in Yemen by being populist in America."
1363,2020-03-11 04:02:35+00:00,That land is Somali-Land not Yemen nor UAE. SMH
1364,2020-03-11 04:02:32+00:00,At first u should see in Yemen
1365,2020-03-11 04:01:44+00:00,#Mukalla airport reopened in #Hadramout #Yemen and recieved first flight from Egypt checking passengers for #COVID19 Might not be the best timing after five years being shut down but it is still a good achievement
1366,2020-03-11 04:01:03+00:00,"from continuing the disgusting policies toward the dprk and palestine, to continuing bushs wars, to the world historic tragedies that are libya, syria, and yemen, to droning countless people overseas, 4 more years of an obama style admin would be morally impossible to support"
1367,2020-03-11 03:59:16+00:00,"Yemen was the world’s poorest country... before the war. Now its the poorest and has the wealthiest aggressors. #MBS, #Trump and #Obama will go down in history as genocidal tyrants. #istandwithyemen #YemenGenocide #imperialism"
